# Constructed from biom file
#OTU ID	HBC	HCY	HY	HCN	C2_M	HAK	HCB	HCT	HBD	HAD	C10_M	HBI	C23_M	C13_M	C3_M	HCH	C24_M	HT	HDE	HCW	HK	C22_M	HCA	HF	HDB	C6_M	HCR	HAF	HBH	HBZ	HBJ	HAV	HBY	HM	HBR	HO	C19_M	HJ	HCJ	HAZ	HBL	HZ	HQ	HCQ	HDC	C9_M	C16_M	HP	HR	HCP	HL	HBG	HE	HAO	HAN	C7_M	HAE	HN	HU	HA	HAR	HAC	HCK	HAX	C4_M	C15_M	HCZ	HBB	HAL	HCO	HAG	HI	HDD	HDA	HBE	HBA	HBM	C14_M	HBF	HW	HCM	HBK	HC	HD	HG	HAA	C5_M	HAB	HAI	HBW	HAM	HCF	HAJ	C25_M	HBV	HAT	HCV	HCI	HAU	HCL	HS	HB	HCD	HCU	HAH	HAP	HV	HDF
4ad4cb40e2bbeb31f0d197a8a2a54eb2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	100	0	0	0	0	265	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	19	0	0	0	0	0	0	0	0	4	0	18	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	618	0	0	0	0	0	0	0	335	1	0	0	0	0	0	0	4	0	0	0	0
4a0e3a9a60ebb0b2d889bc0328251b84	0	0	0	0	0	5	2	0	0	0	0	0	0	0	7	4	0	0	0	0	15	0	0	0	0	2	18	0	0	3	0	0	0	0	0	0	0	0	28	0	4	0	0	0	0	0	0	0	0	0	27	0	0	261	0	0	117	3	5	0	0	0	0	0	0	0	0	0	10	0	30	0	0	0	2	7	0	0	0	0	17	1	3	0	0	28	0	0	14	0	0	0	0	0	0	24	0	0	0	3	4	0	0	0	0	0	0	0
eab7606dfc085298328443460257be03	0	0	0	0	0	5	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6907f86ebef90478b99c329e07c7c871	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e5a16a901b3c6d098c70cbbc87f2a58	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
c426b502a92b379b00409e60e37a1936	0	0	0	0	0	4	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	8	0	12	0	0	0	0	0	0	0	135	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0	2	0	0	0	39	0	0	0	2	0	0	0	0
484dda3856123f4af04b314e291bb77b	0	0	0	0	0	4	0	0	0	1	0	0	0	0	2	8	0	0	1429	0	6	0	0	0	0	0	0	0	0	0	0	0	0	155	0	2	0	0	0	0	4	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	43	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
8eec51874cc1e64ab6ef1ef7c8138fa8	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	17	0	0	4	2	0	0	0	0	0	0	0	0	34	0	0	0	0	57	45	0	82	0	0	0	0	12	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	0	0	0	0	5	0	0	0
e0cb4000c2b5537d7274a71bbaa93158	0	0	0	0	0	3	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
34cb07bddc026b989eeababde0bac680	0	0	0	0	0	3	16	0	0	41	6	18	0	2	5	0	24	30	0	278	0	0	14	68	34	5	102	0	0	18	443	57	0	1769	33	53	1	2	145	842	0	5	7	0	0	0	0	346	46	2	1	4	7	9	24	0	2	2252	14	5	0	0	2	0	23	3	0	0	19	4	20	0	0	3	209	9	0	3	4	0	0	69	74	2	0	1059	0	2	0	0	13	0	0	0	34	436	0	0	0	0	27	0	2	0	9	0	0	16
ae9a0237241e805c986e31e7aaab0071	0	0	0	0	0	3	0	0	17	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12d768b0cf681195c7e6f06a2e6b99ff	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	8	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cf307126b86adc2c5a7eb459a8159b00	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	7	9	0	0	0	0	0	0	0	0	44	0	0	0	0	6	0	0	0	3	0	2	30	0	0	0	0	0	0	0	0	2	0	0	11	0	0	9	0	0	0	0	3	0	0	0	131	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	66	0	2	0	0	0	3	0	0	2	0	9	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0
70f51f962d3d5680f879e956823577a8	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	2	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
421197cc183adaae0219e1b216d2fe81	0	0	0	0	0	3	0	0	12	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	0	50	0	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	23	0	0	0	2	0	0	0	0	0	0	0
2bb3219ea8c0b40761fdeb58473567b7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	9	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	10	0	0	0	0	0	0	8	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0
abb7274654e18d250c972905a13bb773	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	129	0	0	2	0	0	0	0	782	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	4	0	0	0	0	62	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	0	15	0	0	0	0	0	0	0
c48339afd2cdd05c243a7ac7c1ee8417	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	19	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
af087285e47b3cef5b593095cba5c468	0	0	0	0	0	2	0	0	72	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	75	0	0	0	0	0	0	2	0	0	2	134	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3fe69643addd9551c179dc13550fae1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223fcb5b5da7925d54f2297d594ee130	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0
6b5822fd655c00a51bacca768feed7f0	0	0	0	0	0	2	0	0	0	7	6	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	18	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0
3903011a79e6ffd152f12c946c9baacd	0	0	0	0	0	2	0	0	0	0	0	0	0	84	0	0	51	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	140	0	22	0	37	0	0	0	65	79	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	13	27	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	3	0	0	6	0	0	2	0	5	0	0
e22bb9677ff14c962e55504936939fde	0	0	0	0	0	2	134	0	15	0	1	0	0	20	5	0	0	211	0	6	0	0	0	0	4	0	124	10	0	227	0	0	5	0	7	2	0	0	89	0	0	0	0	532	19	24	2	4	0	19	47	0	63	0	0	0	0	0	430	30	0	0	174	4	0	23	3510	17	40	8	0	0	0	0	0	0	0	0	0	2	51	34	0	0	0	0	0	0	0	777	6	0	0	0	0	4	392	0	0	0	0	0	0	0	0	0	2	0
da30cb70b6ee06a6cb399bdbd1f2bc36	0	0	0	0	0	2	0	0	8	0	19	0	0	0	5	16	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	558	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	2	0	0	224	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0
03ff52519904deee034fc3f97a4ea206	0	0	0	0	0	2	0	0	0	15	64	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	453	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	3	51	8	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	10	0	0	0	0	11	0	0	0	0	0	0
499a244ee242a81ed8e4f08ad65151e2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
c161cc282a9258d3ffe84a76638b71ae	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
15bdb3e188352de62f9508d598b7e03f	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	3	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	104	0	0	7	0	0	0	0	0	0	0	0	0	1	0	12	3	0	0	0	0	0	51	0	3	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
5e8bbeb4423495de74e92e1769fda8c4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2e3bc30d72d873b4dbf1778f6b01327a	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
4f96817e1f6eb3701dacb29bc36d9a91	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beebc191bf38f5865a3794af7b1a4e9a	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
6a1f6a9404d89473c8db1e38660cf61c	0	0	0	0	0	0	4410	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	5500	0	7327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	44	0	0	0	0	417	0	0	0	0	0	0	0
8b3aa6efa6c37b80f14097bcd49367f6	0	0	0	0	0	0	3838	0	0	17	29	0	59	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	6566	0	0	2	0	0	0	0	0	0	0	0	0	0	301	0	0	2	0	0	0	178	0	88	0	0	0	0	0	2	0	0	0	5	0	0	126	0	0	0	0	0	0	0	125	0	0	0	124	0	0	0	0	0	0	0	0	0	63	0	0	1036	0	0	127	0	0	0	0	0	0	127	0	0	0	0	0	0	0
33be5b56949e896b1f6110fdf795e0d8	0	0	0	0	0	0	2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4922	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51161a142dfa9dab08da2404f1684625	0	0	0	0	0	0	2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7d54f9a4c45a5074baf2fd0de6ddf3bc	0	0	0	0	0	0	1809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	2672	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1314	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7ca25e4dcf8c3fa4753a52a1260c93d8	0	0	0	0	0	0	1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2161	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
583d5436062cb14d92e37cae7118bb0a	0	0	0	0	0	0	850	0	0	132	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0
a521dd97b290973676f1bb52229e18f0	0	0	0	0	0	0	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1409	0	0	0	0	0	0	0	0	0	0	2403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
caa411895b42a1867bd3e5ae60a64324	0	0	0	0	0	0	811	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	1294	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b4eb9d7a3050d99f2a7de7afc6e2ac77	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1034	0	0	0	0	0	0	0	0	0	0	0	0	0	1182	0	0	0	0	0	53	0	0	5	0	0	0	0	4	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
7bf1324c6ecf06a844e5911513d28280	0	0	0	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	4	0
a09f5ca52821171695f9cbf620430a88	0	0	0	0	0	0	517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	4	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
9fd849f9acb28c80302174287fe894c9	0	0	0	0	0	0	424	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	434	0	0	0	0	0	0	702	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdc8406a4a90cd3f55bb04e74e7ed843	0	0	0	0	0	0	398	0	0	13	649	0	0	0	43	0	0	0	0	0	0	0	0	0	0	106	760	0	0	768	0	0	2	0	0	4	0	0	661	0	0	0	0	0	0	35	0	0	0	227	0	0	0	0	0	0	0	0	95	0	0	0	27	15	178	0	15	0	0	0	0	0	0	32	0	0	0	90	0	0	0	95	0	0	0	0	0	0	0	794	12	0	0	0	0	0	59	0	0	3	27	0	0	0	0	0	0	0
aa43accd3e38a381bd661dc9418bdeb0	0	0	0	0	0	0	392	0	0	0	0	1607	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
c063976841d9fba0955bb6102512d3a7	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	604	0	0	0	0	0	0	0
1cff089d6e2939a78c7f26d2ebff81f8	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397c6d03956150bc548cc022e50f0b11	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69a861f8c22e801e0c45f542c5120acf	0	0	0	0	0	0	284	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3a320496cacbaec1dc4febce94c2419	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c5985548754935bb1c8d31e320bb275	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03bbd5defa6ab87d2a9b66e3523193ed	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0
fcfab60906f021c53544d452b45d508b	0	0	0	0	0	0	207	0	0	0	4	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	26	0	0	308	0	0	0	0	0	0	0	0	24	0	0	0	17	0	0	0	0	0	8	0	35	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	7	9	13	7	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	22	0	0	0	0	0
