assembly	Acetyl.CoA_assimilation	Aerobe	Biotin_prototroph	Carbon_fixation	Coenzyme_A_prototroph	Denitrifier	Dissimilatory_sulfate_reduction	Fructose_utilizing	Galactose_utilizing	Glucose_utilizing	Glycine_prototroph	L.alanine_prototroph	L.arabinose_utilizing	L.arginine_prototroph	L.asparagine_prototroph	L.aspartate_prototroph	L.cysteine_prototroph	L.glutamate_prototroph	L.glutamine_prototroph	L.histidine_prototroph	L.isoleucine_prototroph	L.leucine_prototroph	L.lysine_prototroph	L.methionine_synthesis_with_homocysteine_as_intermediate	L.methionine_synthesis_with_methanethiol	L.phenylalanine_prototroph	L.proline_prototroph	L.selenocysteine_synthesis	L.serine_prototroph	L.threonine_prototroph	L.tryptophan_prototroph	L.tyrosine_prototroph	L.valine_prototroph	Lactose_utilizing	Maltose_utilizing	Nitrogen_fixer	Sucrose_utilizing	Sulfur_reducer	Trehalose_utilizing	Use_of_nitrate_as_electron_acceptor	Xylose_utilizing
640069334	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0
640069335	1	1	0	0	1	0	0	1	0	1	1	1	1	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1
640196209	1	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	NA	NA	0	0	0	0	0	0	0	NA	1	0	NA	0	0	0	0	0	0	0	0
640196212	1	1	0	0	1	0	0	0	1	1	1	1	0	1	NA	0	NA	1	1	1	1	1	0	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0
640427101	1	1	1	0	NA	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
640427103	1	1	1	0	1	0	0	0	0	1	1	NA	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0
640427104	1	1	0	0	0	0	0	0	0	1	1	NA	0	1	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	0	0
640427106	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	NA	1	1	1	1	0	NA	0	0	1	0	0	1	0	0	0	0	0	0	0	0
640427107	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0
640427108	0	1	0	0	NA	0	0	1	0	1	1	1	1	1	NA	1	1	1	1	1	1	0	0	1	1	0	NA	0	1	1	0	0	1	0	0	0	0	0	0	0	0
640427109	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0
640427110	1	1	0	0	1	0	0	0	0	1	1	1	0	NA	1	1	1	1	1	NA	1	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0
640427111	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	NA	1	1	0	0	0	NA	0	0	0	1	0	1	0	0	0	0	1	0	0	0
640427112	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640427113	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	NA	1	1	1	1	NA	NA	1	0	0	0	1	0	0	1	1
640427115	0	1	0	0	NA	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	NA	1	0	1	0	0	1	0	1	0	0	0
640427116	0	1	NA	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0
640427117	0	1	NA	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
640427118	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
640427119	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	NA	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640427120	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
640427121	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	NA	0	0	0	1	0	0	0	0	0	0	0	0
640427122	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	1	0	NA	NA	0	0	1	0	0	0	0	0	0	0	0
640427126	1	1	NA	0	NA	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1
640427128	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	NA	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0
640427129	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
640427130	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0
640427131	0	1	1	0	0	0	0	0	0	1	1	1	0	1	NA	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	NA	1	0	0	0	0	0	0	0	0
640427132	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	NA	1	0	0	0	0	0	0	0	0
640427133	0	1	1	0	0	1	0	1	0	1	1	1	0	1	NA	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	NA	1	0	0	1	0	0	0	1	0
640427134	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	NA	1	1	0	1	0	1	1	1	1	1	0	NA	1	1	NA	1	0	0	0	0	0	0	1	0
640427135	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0
640427136	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	NA	1	1	1	0	1	1	1	1	1	0	1	0	NA	1	1	0	1	0	0	0	0	0	0	1	0
640427137	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0
640427138	0	1	0	0	NA	1	0	1	0	1	1	1	0	1	1	1	NA	1	1	0	1	1	0	1	1	1	1	0	1	0	1	1	1	0	0	1	0	0	0	1	0
640427139	1	0	0	0	1	0	0	1	1	1	NA	1	0	NA	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0
640427140	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	NA	1	0	0	1	0	0	0	0	0	0	1	0
640427142	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0
640427144	1	1	0	0	NA	0	0	1	0	1	1	1	0	1	1	NA	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0
640427146	0	0	0	0	0	0	0	0	1	0	1	NA	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0
640427147	0	0	0	0	0	0	0	0	1	0	1	NA	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0
640427148	0	0	NA	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	NA	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
640427149	0	0	NA	0	0	0	0	0	0	0	1	1	0	NA	1	1	1	1	1	0	0	0	NA	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
640427150	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	1
640427151	1	1	1	0	1	0	0	0	1	1	1	1	0	1	NA	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0
640612200	0	1	0	0	NA	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
640612201	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	NA	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0
640612202	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	NA	0	0	1	0	0	0	0	0	0	0	0
640612203	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	NA	1	1	0	NA	NA	0	0	0	NA	1	0	NA	0	1	NA	NA	0	0	0	0	0	0	0	0
640612204	0	1	0	0	0	0	0	0	1	0	1	0	0	0	NA	NA	1	1	NA	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
640612205	0	1	0	0	NA	1	0	0	0	1	1	1	0	1	1	NA	NA	1	1	0	NA	NA	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0
640612208	0	1	NA	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0
640612215	0	1	NA	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0
640612217	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	NA	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0
640612219	0	1	0	0	NA	0	0	1	0	1	1	1	0	0	1	1	NA	1	1	0	1	0	0	1	1	NA	1	1	NA	0	1	NA	1	0	0	0	0	0	0	0	0
640612220	0	0	0	0	0	1	0	0	0	1	1	1	0	NA	1	1	NA	1	1	0	1	0	0	0	0	1	1	0	NA	0	1	1	1	0	0	0	0	0	0	1	0
640612221	0	1	0	0	NA	0	0	0	0	0	1	1	0	0	1	1	NA	1	1	0	NA	NA	0	0	0	1	1	0	NA	0	1	NA	NA	0	0	0	0	0	0	0	0
640612222	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	NA	1	0	0	0	0	0	0	1	0
640753001	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	1	0
640753002	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1
640753003	1	1	NA	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0
640753006	1	1	NA	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0
640753007	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1
640753008	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0	0
640753009	0	1	0	0	0	0	0	0	0	0	NA	NA	0	0	1	1	1	1	1	0	NA	NA	NA	0	1	0	0	1	NA	1	0	0	NA	0	0	0	0	0	0	0	0
640753010	0	1	0	0	0	0	0	0	0	0	NA	NA	0	1	NA	1	1	1	1	0	NA	NA	0	1	1	0	1	1	NA	1	0	0	NA	0	0	0	0	0	0	0	0
640753011	0	1	0	0	0	0	0	0	0	0	NA	NA	0	0	NA	1	1	NA	1	0	0	0	0	1	1	0	NA	1	NA	NA	0	0	NA	0	0	0	0	0	0	0	0
640753012	0	1	0	0	0	0	0	0	0	1	1	1	0	0	NA	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0
640753013	0	1	0	0	0	0	0	0	0	0	1	1	0	0	NA	NA	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
640753014	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0
640753016	0	0	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	0	1
640753019	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	NA	1	0	NA	0	0	0	0	0	0	0	1	0	0	0
640753020	0	0	0	0	NA	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	NA	NA	0	0	0	0	1	0	0	NA	1	0	NA	0	0	1	0	1	0	0	0
640753021	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
640753023	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1
640753024	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1
640753025	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1
640753026	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	NA	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
640753028	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640753029	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	NA	0	1	0	0	0	0	0	0	1	0	0	0
640753030	1	1	0	0	0	0	0	0	0	1	1	NA	0	1	1	NA	NA	1	1	0	1	1	1	0	0	0	NA	0	0	1	1	0	1	0	0	0	0	0	0	0	0
640753031	0	1	0	0	NA	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
640753032	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	NA	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1
640753033	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	NA	1	0	0	0	0	0	0	0	0	0	1
640753034	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	NA	1	0	0	0	0	1	NA	1	1	0	1	0	0	0	0	0	0	0	0
640753035	0	0	0	1	0	0	0	0	0	1	0	NA	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1	NA	1	0	0	1	0	0	0	0	0	0	0	0
640753036	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	NA	1	1	0	1	0	0	0	0	0	0	0	0
640753037	0	1	0	0	NA	0	0	0	0	0	1	0	0	0	NA	0	1	1	1	NA	1	0	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
640753038	1	1	NA	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0
640753039	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0
640753040	0	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	0	1	NA	0	1	1	0	1	0	NA	1	1	0	1	0	0	0	0	0	0	0	0
640753041	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
640753042	0	1	1	0	0	1	0	0	0	1	1	1	0	1	NA	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	NA	1	0	0	0	0	0	0	1	0
640753043	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640753045	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640753047	1	0	0	0	1	0	0	0	1	0	1	1	0	NA	1	1	NA	NA	1	0	1	NA	0	1	1	0	1	0	1	NA	1	0	1	1	0	0	0	0	0	0	0
640753048	1	1	0	0	NA	0	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1
640753049	1	1	0	0	NA	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
640753050	1	1	0	0	NA	0	0	0	1	1	1	1	0	1	NA	NA	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0
640753051	1	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	NA	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0
640753052	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0
640753055	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	NA	1	1	0	1	1	0	0	0	0	NA	0	0	NA	1	0	1	1	0	0	0	0	0	0	0
640753056	0	0	0	0	0	0	0	0	0	0	1	0	0	1	NA	0	1	1	1	NA	NA	0	0	1	1	0	1	0	0	1	1	0	NA	0	0	0	0	0	0	0	0
640753057	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	NA	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
640753059	0	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0
640963003	1	1	0	0	NA	0	0	0	1	0	1	1	0	1	NA	1	NA	1	1	NA	1	0	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0
640963004	1	1	1	0	1	0	0	0	1	1	1	1	0	1	NA	1	1	1	1	NA	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0
640963006	1	1	1	0	1	0	0	0	1	1	1	1	0	1	NA	1	NA	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	0
640963009	1	1	1	0	0	0	0	0	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
640963020	1	1	1	0	1	0	0	0	1	0	1	1	0	1	NA	1	1	1	1	NA	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0
640963021	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	1	1	NA	1	1	0	1	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	0
640963025	0	0	0	0	0	0	0	0	0	0	1	NA	0	0	1	0	0	1	1	0	0	0	NA	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640963026	1	1	0	0	0	0	0	0	0	1	NA	0	0	1	1	1	1	1	1	0	1	NA	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
640963027	0	1	0	0	NA	0	0	0	0	0	1	1	0	0	1	NA	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
640963029	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	NA	1	1	0	NA	0	0	1	0	1	1	0	NA	0	1	NA	NA	0	0	0	0	0	0	0	0
640963030	0	1	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
640963031	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
640963033	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
640963035	0	0	0	0	NA	0	0	0	0	1	1	1	0	0	1	1	NA	1	1	0	NA	0	0	0	0	1	1	0	NA	0	1	NA	NA	0	0	0	0	0	0	0	0
640963036	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	1	1	0	0	0	0	0	0
640963037	0	1	0	0	0	0	0	0	0	0	1	NA	0	0	NA	NA	1	1	NA	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0
640963038	0	1	1	0	0	0	0	0	1	1	1	1	0	0	NA	1	0	1	1	NA	1	1	0	1	1	0	0	0	NA	1	1	0	1	0	0	0	1	1	0	1	0
640963039	0	1	0	0	1	0	0	0	0	0	1	0	0	0	NA	NA	0	1	1	0	NA	0	0	1	1	0	1	1	0	1	1	0	NA	0	0	0	0	0	0	0	0
640963040	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	NA	0	NA	0	0	1	1	0	0	0	0	0	0	0	NA	0	0	0	0	0	0	0	1
640963044	1	1	1	0	0	0	0	0	1	1	1	1	0	0	NA	1	1	1	1	1	NA	NA	0	1	1	0	1	0	0	1	1	0	NA	0	0	0	0	0	0	0	0
640963047	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0
640963054	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0
640963056	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0
640963060	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0
641228474	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
641228475	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
641228476	0	1	0	0	1	0	0	0	0	1	1	NA	0	0	1	1	1	1	1	0	NA	0	0	1	1	0	1	1	1	NA	0	0	1	0	0	1	0	0	0	0	0
641228477	1	1	NA	0	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0
641228478	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
641228479	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	NA	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0
641228483	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
641228485	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0
641228486	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	NA	0	0	0	1	0	0	NA	0	0	1	0	1	0	0	1	0	0	1
641228487	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
641228488	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
641228489	1	1	0	0	0	0	0	0	0	1	1	NA	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0
641228492	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	NA	1	1	1	1	0	1	0	NA	1	0	0	1	1	0	1	0	0	0	0	0
641228495	0	0	0	0	0	0	0	0	0	0	1	NA	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
641228496	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	1	NA	1	NA	0	0	0	NA	0	0	0	0	1	NA	NA	0	0	NA	0	0	0	0	0	0	0	0
641228499	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	0	NA	NA	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
641228500	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	0	NA	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	0	1
641228501	0	0	NA	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0
641228502	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	0	1	0	NA	1	0	0	1	0	0	0	0	0	0	0	0
641228503	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641228504	0	1	1	0	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	NA	1	0	0	0	0	0	0	0	0	0	1	0
641228507	1	1	0	0	NA	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0
641228508	1	1	0	0	NA	0	0	0	1	1	1	1	0	1	NA	NA	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	0
641228509	1	1	0	0	NA	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	NA	1	0	0	0	0	1	0	NA	NA	NA	0	1	0	0	0	0	0	0	0	1
641228511	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	NA	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
